region_code,region,dwelling_type,country,growth_1Y_ann,growth_3Y_ann,growth_5Y_ann,latest_index,latest_period,n_obs,avg_monthly_rent,avg_price_sqm,estimated_price,gross_yield_pct,permits_per_1000_stock,permits_rolling3y,completion_ratio,permit_momentum_yoy,volatility_qoq,national_avg_psqm,national_avg_yield,yield_premium,price_vs_national,supply_tightening,index_gap,_y1,_y2,_y3,_y4,_g1,_g2,_g3,_g4,_g5,_r1,_r2_raw,_r2,yield_score_raw,growth_score_raw,risk_score,composite_raw,risk_adjustment,composite_adj,yield_score,growth_score,composite_score,yield_pct_rank,growth_pct_rank,composite_pct_rank
01,Stockholm,One/two-dwelling buildings,SE,5.287781097656863,0.9577790422844012,4.210127141890863,127.52857142857144,2024Q4,60,12502.333333333334,60091.433333333334,4206400.333333333,3.57,12.98,12507.0,0.871,20.59,1.554569563000146,21882.266666666666,5.64,-2.07,2.746124715903898,-20.59,33.39710424710421,0.0038961038961038705,0.0038961038961038705,0.3408450704225351,0.0,0.6304298204694951,0.4700822283970987,0.3408450704225351,0.7597555242125059,1.0,0.7128796068048493,0.0,0.0,0.07070148161697454,0.5823155607693556,0.4277277640829096,0.3265085211931651,0.8930680589792725,0.2915943312621726,7.1,58.2,29.2,15.9,63.6,18.2
01,Stockholm,Tenant-owned apartments,SE,5.837340728000262,1.3676052884885381,4.859128920851208,143.58095238095237,2024Q4,60,12502.333333333334,60091.433333333334,4206400.333333333,3.57,12.98,12507.0,0.871,20.59,1.5213293740160545,21882.266666666666,5.64,-2.07,2.746124715903898,-20.59,17.34472329472328,0.0038961038961038705,0.0038961038961038705,0.3408450704225351,0.0,0.7165321111988395,0.5897102111745819,0.3408450704225351,0.7597555242125059,0.4862277274364737,0.6057676355705556,0.0,0.0,0.07070148161697454,0.5909811309626444,0.36346058134233333,0.33084130628980946,0.9091348546644167,0.3007793629107717,7.1,59.1,30.1,15.9,68.2,22.7
03,Uppsala,One/two-dwelling buildings,SE,7.646613244029821,2.392726658551325,6.223866835483882,145.95036520023513,2024Q4,60,10202.0,49413.416666666664,3458939.1666666665,3.54,16.61,3027.0,1.088,28.19,1.44053419302939,21882.266666666666,5.64,-2.0999999999999996,2.2581489120566425,-28.19,14.975310475440523,0.0,0.0,0.0,0.20961379467839358,1.0,0.8889423924673747,0.0,0.40244475787494116,0.41039233501616756,0.34541619455272676,0.08800000000000008,1.0,0.031442069201759036,0.6535193074059545,0.6072497167316361,0.3424806883038568,0.848187570817091,0.2904878630642136,3.1,65.4,29.0,6.8,90.9,13.6
03,Uppsala,Tenant-owned apartments,SE,5.149163778815713,-0.22112130361786608,3.6883346689088325,150.89087235897054,2024Q4,60,10202.0,49413.416666666664,3458939.1666666665,3.54,16.61,3027.0,1.088,28.19,1.576517476607997,21882.266666666666,5.64,-2.0999999999999996,2.2581489120566425,-28.19,10.034803316705109,0.0,0.0,0.0,0.20961379467839358,0.6087119430491231,0.12596207605888615,0.0,0.40244475787494116,0.25226653435832946,0.7836037621982507,0.08800000000000008,1.0,0.031442069201759036,0.31001082830524174,0.8701622573189505,0.17072644875350038,0.7824594356702623,0.13358652074565186,3.1,31.0,13.4,6.8,18.2,4.5
04,Södermanland,One/two-dwelling buildings,SE,3.362172817873166,0.8130000365079049,4.298431322043328,127.54161775014991,2024Q4,60,7201.333333333333,21882.266666666666,1531758.6666666667,5.64,10.64,1467.0,0.847,28.23,1.4292987847072163,21882.266666666666,5.64,0.0,1.0,-28.23,33.38405792552574,0.27272727272727265,0.27272727272727265,0.5605633802816901,0.7500614268098335,0.3287350183364365,0.42782134205809924,0.5605633802816901,0.4005641748942172,0.999582439620275,0.309211625030388,0.0,0.0,0.4018946173505403,0.47413992944006483,0.18552697501823281,0.43801727339530255,0.9536182562454418,0.4177012684606114,40.2,47.4,41.8,52.3,50.0,54.5
04,Södermanland,Tenant-owned apartments,SE,2.302353934164847,1.75418772160143,4.821785733860695,147.41340720783114,2024Q4,60,7201.333333333333,21882.266666666666,1531758.6666666667,5.64,10.64,1467.0,0.847,28.23,1.506524633048283,21882.266666666666,5.64,0.0,1.0,-28.23,13.512268467844507,0.27272727272727265,0.27272727272727265,0.5605633802816901,0.7500614268098335,0.16268782598993453,0.7025533418399398,0.5605633802816901,0.4005641748942172,0.36356623368401475,0.5580613788633498,0.0,0.0,0.4018946173505403,0.42110479147062324,0.3348368273180099,0.41149970441058176,0.9162907931704976,0.3770533905437973,40.2,42.1,37.7,52.3,38.6,36.4
05,Östergötland,One/two-dwelling buildings,SE,1.8042536034674095,0.4495564929303253,3.9336385381133043,132.8936439667437,2024Q4,60,7401.666666666667,23136.916666666668,1619584.1666666667,5.48,9.78,1926.0,0.961,15.48,1.4201041068406834,21882.266666666666,5.64,-0.15999999999999925,1.0573363819713986,-15.48,28.032031708931953,0.251948051948052,0.251948051948052,0.6413145539906103,0.7254321388340783,0.08464792437035137,0.3217324363953089,0.6413145539906103,1.0,0.8282855659492627,0.2795830308121057,0.0,0.0,0.4008439653894676,0.42115135002149856,0.16774981848726342,0.4109976577054831,0.9580625453781841,0.3937614620857868,40.1,42.1,39.4,43.2,38.6,45.5
05,Östergötland,Tenant-owned apartments,SE,3.906211025193329,-0.23257379746123297,3.6120478328887318,137.02518893759097,2024Q4,60,7401.666666666667,23136.916666666668,1619584.1666666667,5.48,9.78,1926.0,0.961,15.48,1.4787096493886585,21882.266666666666,5.64,-0.15999999999999925,1.0573363819713986,-15.48,23.90048673808468,0.251948051948052,0.251948051948052,0.6413145539906103,0.7254321388340783,0.41397223975548736,0.12261910144722328,0.6413145539906103,1.0,0.6960513973752998,0.4684313911680948,0.0,0.0,0.4008439653894676,0.4734131098118784,0.28105883470085685,0.437128537600673,0.9297352913247858,0.4064138282525393,40.1,47.3,40.6,43.2,45.5,50.0
12,Skåne,One/two-dwelling buildings,SE,3.9065386036202465,1.4388267749733785,5.141002721645327,136.37575757575758,2024Q4,60,8901.666666666666,32582.916666666668,2280804.166666667,4.68,10.03,5161.0,0.836,20.8,1.338455402137672,21882.266666666666,5.64,-0.96,1.4890101269216474,-20.8,24.549918099918074,0.14805194805194802,0.14805194805194802,0.6178403755868545,0.540003330625428,0.4140235631267719,0.6104997112066304,0.6178403755868545,0.7498824635637047,0.7168370881480869,0.0164812261366907,0.0,0.0,0.30080234094495134,0.5677732051845779,0.009888735682014418,0.4342877730647646,0.9975278160794964,0.4332141338153226,30.1,56.8,43.3,34.1,54.5,59.1
12,Skåne,Tenant-owned apartments,SE,2.050473186119839,-0.07936161351316251,3.5287752203297496,137.24242424242422,2024Q4,60,8901.666666666666,32582.916666666668,2280804.166666667,4.68,10.03,5161.0,0.836,20.8,1.4434998521300326,21882.266666666666,5.64,-0.96,1.4890101269216474,-20.8,23.683251433251428,0.14805194805194802,0.14805194805194802,0.6178403755868545,0.540003330625428,0.12322439345260582,0.16734162635235306,0.6178403755868545,0.7498824635637047,0.6890985673511246,0.3549726261491531,0.0,0.0,0.30080234094495134,0.3524301225053541,0.21298357568949186,0.32661623172515275,0.946754106077627,0.3092252584973901,30.1,35.2,30.9,34.1,22.7,27.3
14,Västra Götaland,One/two-dwelling buildings,SE,4.709406331904975,2.02626305866358,5.60513230312758,143.82285714285715,2024Q4,60,9802.0,40658.61666666667,2846103.166666667,4.13,11.11,6754.0,1.05,16.13,1.4271077922245146,21882.266666666666,5.64,-1.5099999999999998,1.858062388418019,-16.13,17.102818532818503,0.07662337662337661,0.07662337662337661,0.516431924882629,0.38147406676235407,0.5398129165310313,0.7819719345672502,0.516431924882629,0.9694405265632347,0.4784853271261121,0.3021514508570698,0.050000000000000044,0.5681818181818182,0.2103126897960737,0.632506474773134,0.40856359778696916,0.4214095822846039,0.8978591005532577,0.37836642851457847,21.0,63.3,37.8,25.0,86.4,40.9
14,Västra Götaland,Tenant-owned apartments,SE,2.2709806332615656,-0.44685012464934504,4.000560948697229,152.08571428571426,2024Q4,60,9802.0,40658.61666666667,2846103.166666667,4.13,11.11,6754.0,1.05,16.13,1.4880214911245733,21882.266666666666,5.64,-1.5099999999999998,1.858062388418019,-16.13,8.839961389961388,0.07662337662337661,0.07662337662337661,0.516431924882629,0.38147406676235407,0.15777241203599185,0.060071997605285234,0.516431924882629,0.9694405265632347,0.2140244409344096,0.49843752996089646,0.050000000000000044,0.5681818181818182,0.2103126897960737,0.2918712253402087,0.5263352452492651,0.2510919575681412,0.8684161886876838,0.21805232080145479,21.0,29.2,21.8,25.0,13.6,9.1
18,Örebro,One/two-dwelling buildings,SE,5.971207329043504,2.3498660165755414,5.29382506659124,138.80714285714285,2024Q4,60,6801.333333333333,17035.166666666668,1192461.6666666667,6.84,10.89,1622.0,0.887,19.2,1.45071862373176,21882.266666666666,5.64,1.2000000000000002,0.7784918686059337,-19.2,22.1185328185328,0.42857142857142855,0.42857142857142855,0.5370892018779341,0.8452119642085364,0.7375056696000855,0.8764314022914137,0.5370892018779341,0.8251057827926658,0.639018206002162,0.37823413216890567,0.0,0.0,0.5127710635782958,0.731065074187953,0.2269404793013434,0.6219180688831244,0.9432648801746641,0.5866334727234989,51.3,73.1,58.7,61.4,100.0,81.8
18,Örebro,Tenant-owned apartments,SE,4.695535897963388,1.482183985301555,4.605868177534012,145.40714285714284,2024Q4,60,6801.333333333333,17035.166666666668,1192461.6666666667,6.84,10.89,1622.0,0.887,19.2,1.410273085941523,21882.266666666666,5.64,1.2000000000000002,0.7784918686059337,-19.2,15.518532818532805,0.42857142857142855,0.42857142857142855,0.5370892018779341,0.8452119642085364,0.5376397653935752,0.6231556493229883,0.5370892018779341,0.8251057827926658,0.4277787014714447,0.2479039080412155,0.0,0.0,0.5127710635782958,0.5766691190204963,0.1487423448247293,0.5447200912993961,0.9628144137938177,0.524464355386143,51.3,57.7,52.4,61.4,59.1,72.7
19,Västmanland,One/two-dwelling buildings,SE,3.231546320743872,0.2964388949913799,3.6853801322023427,133.22222222222223,2024Q4,60,6601.333333333333,15898.116666666667,1112868.1666666667,7.12,10.65,1326.0,0.853,36.75,1.3714922848825828,21882.266666666666,5.64,1.4800000000000004,0.7265297013715825,-36.75,27.70345345345342,0.4649350649350649,0.4649350649350649,0.5596244131455398,0.8675327165241882,0.30826910342606667,0.27703752107735274,0.5596244131455398,0.0,0.8177690950573153,0.12293807076946929,0.0,0.0,0.5442625823155284,0.37085535860330104,0.07376284246168158,0.45755897045941474,0.9815592893845796,0.44912125789568297,54.4,37.1,44.9,70.5,27.3,63.6
19,Västmanland,Tenant-owned apartments,SE,2.8346012961397715,-0.652647135590767,3.6424903652875873,135.17037037037036,2024Q4,60,6601.333333333333,15898.116666666667,1112868.1666666667,7.12,10.65,1326.0,0.853,36.75,1.585426667437711,21882.266666666666,5.64,1.4800000000000004,0.7265297013715825,-36.75,25.755305305305285,0.4649350649350649,0.4649350649350649,0.5596244131455398,0.8675327165241882,0.24607771594974753,0.0,0.5596244131455398,0.0,0.7554166936077324,0.8123124134134975,0.0,0.0,0.5442625823155284,0.27359375257229285,0.48738744804809847,0.4089281674439106,0.8781531379879753,0.3591015534525423,54.4,27.4,35.9,70.5,4.5,31.8
22,Västernorrland,One/two-dwelling buildings,SE,6.233177503895715,-0.3070349772829828,3.554037282107547,130.41880890009674,2024Q4,60,6201.333333333333,11036.683333333332,772567.8333333333,9.63,7.05,787.0,0.957,25.61,1.4569709113724751,21882.266666666666,5.64,3.990000000000001,0.504366549473851,-25.61,30.506866775578914,0.790909090909091,0.790909090909091,0.8976525821596244,0.9629646230651373,0.7785498637368485,0.10088393728970269,0.8976525821596244,0.5237423601316409,0.9074951012937701,0.39838127556334685,0.0,0.0,0.8380661189826046,0.6203676992047886,0.2390287653380081,0.7292169090936966,0.9402428086654979,0.6856409547326304,83.8,62.0,68.6,88.6,81.8,95.5
22,Västernorrland,Tenant-owned apartments,SE,1.2639766650461626,-0.4951360534886762,3.7910770504902436,144.90592289046617,2024Q4,60,6201.333333333333,11036.683333333332,772567.8333333333,9.63,7.05,787.0,0.957,25.61,1.5398697975386415,21882.266666666666,5.64,3.990000000000001,0.504366549473851,-25.61,16.019752785209477,0.790909090909091,0.790909090909091,0.8976525821596244,0.9629646230651373,0.0,0.045977370145263916,0.8976525821596244,0.5237423601316409,0.44382074047473,0.6655116193359127,0.0,0.0,0.8380661189826046,0.28778116902887796,0.39930697160154766,0.5629236440057412,0.900173257099613,0.5067288101230312,83.8,28.8,50.7,88.6,9.1,68.2
24,Västerbotten,One/two-dwelling buildings,SE,3.4094243295581528,2.2729617135704316,5.69543960838419,140.97459025409748,2024Q4,60,6501.0,14330.966666666667,1003167.6666666667,7.78,7.86,1016.0,0.952,26.98,1.5023393287346976,21882.266666666666,5.64,2.1400000000000006,0.6549123491167886,-26.98,19.95108542157817,0.5506493506493506,0.5506493506493506,0.8215962441314554,0.8982965061477521,0.3361381519944884,0.8539830922560747,0.8215962441314554,0.459332393041843,0.5696469159674515,0.5445748070674405,0.0,0.0,0.6569858026705317,0.5983613059893101,0.32674488424046433,0.627673554329921,0.9183137789398839,0.5764012736173383,65.7,59.8,57.6,79.5,72.7,77.3
24,Västerbotten,Tenant-owned apartments,SE,7.359732163472632,1.3928287682278828,5.43596576255212,148.79051209487906,2024Q4,60,6501.0,14330.966666666667,1003167.6666666667,7.78,7.86,1016.0,0.952,26.98,1.5268508957800215,21882.266666666666,5.64,2.1400000000000006,0.6549123491167886,-26.98,12.135163580796586,0.5506493506493506,0.5506493506493506,0.8215962441314554,0.8982965061477521,0.9550528880961494,0.5970729265394331,0.8215962441314554,0.459332393041843,0.3194906345890402,0.6235599856872958,0.0,0.0,0.6569858026705317,0.7257382940578899,0.37413599141237747,0.6913620483642109,0.9064660021469056,0.6266961920168018,65.7,72.6,62.7,79.5,95.5,90.9
25,Norrbotten,One/two-dwelling buildings,SE,2.8368284975581526,-0.6366378813624674,3.8297166943975336,130.17272727272726,2024Q4,60,6001.333333333333,9150.05,640503.5,11.24,5.96,638.0,0.87,35.41,1.6436719856426842,21882.266666666666,5.64,5.6000000000000005,0.4181490948530621,-35.41,30.75294840294839,1.0,1.0,1.0,1.0,0.24642666287643214,0.004673089649191073,1.0,0.06299952985425498,0.9153711862997763,1.0,0.0,0.0,1.0,0.3852546760344522,0.6,0.6926273380172261,0.85,0.5887332373146421,100.0,38.5,58.9,97.7,31.8,86.4
25,Norrbotten,Tenant-owned apartments,SE,4.00786088613625,2.773192176323769,5.4859077250619,158.77272727272728,2024Q4,60,6001.333333333333,9150.05,640503.5,11.24,5.96,638.0,0.87,35.41,1.3333407630813632,21882.266666666666,5.64,5.6000000000000005,0.4181490948530621,-35.41,2.1529484029483683,1.0,1.0,1.0,1.0,0.4298982383118875,1.0,1.0,0.06299952985425498,0.0,0.0,0.0,0.0,1.0,0.6067643363945862,0.0,0.803382168197293,1.0,0.803382168197293,100.0,60.7,80.3,97.7,77.3,100.0
